Record ID,Institution Name:,Please indicate your gender:,Please indicate your gender: A gender not listed above,Please indicate your racial/ethnic identity:  (You may select more than one option.),What is your current marital status?  (You may select more than one option.),What is your current marital status? Other:,What is your highest completed degree?  (You may select more than one option.),Degree: Other,How many years have you worked in your profession since completion of your highest degree of training?,What is your neurology focus or clinical specialty?  (You may select more than one option.),Specialty: Other,Please indicate your current appointment:  (You may select more than one option.),Track: Other,Please indicate your current academic rank:,Academic Rank: Other,Please indicate the number of years spent in your current rank:,"In your career as faculty, have you had any leadership title or role?","In your career as faculty, how many leadership positions have you held?","What is the highest incentivized leadership position have you had?  (Incentives may be monetary, less clinic time, etc.)","As faculty, on average, how many publications have you published per year in peer-reviewed journals over the last 5 years?",How many publications were you first or last author?,"What is the total number of funded projects or studies to date?  (A funded project or study is defined as one for which you were a principal investigator (PI), co-PI, site PI, or co-investigator receiving salary support.)",Please select the types of funding sources for your projects or studies.  (You may select more than one option.),Funding Sources: Other,"What is the maximum funding for a single grant or funding source you have received as faculty? (in US dollars, including total cost (direct and indirect))","As faculty, how many total awards have you received to date?",At which level were the awards given?  (You may select more than one option.),Level of awards: Other,"As faculty, how many total times have you been invited as a guest speaker?  (A guest speaking engagement is defined as occurring outside your current department ex. grand rounds, workshop lead, panelist.)",At which level were the guest speaking engagements given?  (You may select more than one option.),Level of guest speaking arrangements: Other,Pre-COVID: How many hours per week on average did you work?,What is your employment status?,Employment Status: Other,What is your part time FTE?,Are you content with your current compensation?,Why are you not content with your current compensation?  (This question is not mandatory.),What components does your current compensation include?  (You may select more than one option.),What operational incentive(s) do(es) your current compensation plan include?  (You may select more than one option.),What operational incentives does your current compensation plan include? Other:,Research/scholarship (% Allocated Effort),Research/scholarship (% Actual Effort),Teaching (% Allocated Effort),Teaching (% Actual Effort),Service (% Allocated Effort),Service (% Actual Effort),Clinical (% Allocated Effort),Clinical (% Actual Effort),"From July 1, 2019 to June 30, 2020, how many weeks of inpatient service did you have?",Administrative (% Allocated Effort),Administrative (% Actual Effort),Total Effort: Other,Other (% Allocated Effort),Other (% Actual Effort),% Allocated Total,% Actual Total,"I have dedicated career sponsorship. (Sponsorship is defined as one being put forward for opportunities, such as leadership roles, awards, or speaking engagements, by a sponsor.)",Sponsorship has resulted in personal career advancement.,"I have dedicated career mentorship. (Mentorship is defined as a positive role model who supports their mentee by, for example, giving advice, sharing resources, providing guidance.)",Mentorship has resulted in personal career advancement.,"At my current institution, there is gender diversity in leadership positions.",My perception is that there is gender equity in pay at my current institution.,Implicit gender bias has negatively impacted my career advancement.,My current department has programs to enhance gender equity.,Gender equity programs at my current institution are helpful.,"Have you ever taken parental leave (eg, maternity leave, paternity leave, adoption)?",Were you content with your parental leave time and support at your current and/or past institution?,Why were you not content with your parental leave time and support at your current and/or past institution?  (You may select more than one option.),Why were you not content with your parental leave time and support at your current and/or past institution? Other:,How much total paid time did you take for parental leave at your current institution as a faculty member?,How much total paid time did you take for parental leave at your current institution as a faculty member? Other:,How much total paid time did you take for parental leave at your past institution as a faculty member?,How much total paid time did you take for parental leave at your past institution as a faculty member? Other:,How much total unpaid time did you take for parental leave at your current institution as a faculty member?,How much total unpaid time did you take for parental leave at your current institution as a faculty member? Other:,How much total unpaid time did you take for parental leave at your past institution as a faculty member?,How much total unpaid time did you take for parental leave at your past institution as a faculty member? Other:,Did you breastfeed/pump at work when you had your child(ren)?,"On average, how many total number of months have you dedicated to breastfeeding/pumping per child as a faculty member?",How many more months longer would you have breastfed/pumped per child?,There was adequate time for lactation.,Clinical time was blocked for lactation.,There was flexibility in work schedule for lactation.,There was a designated space for private lactation.,RVU expectation was adjusted for lactation time.,Lactation time was paid.,I felt supported in my lactation effort by my employer.,I felt supported in my lactation effort by co-workers.,"Overall, I felt satisfied with the lactation experience as a working mom.",What is the total number of people in your household?,Are you the primary wage earner for your household?,Is your spouse/partner employed? ,Do you provide dependent care for the following:  (You may select more than one option.),"What is the total number of dependents (eg, children, elderly parent, siblings, differently abled person) you have?",What is/are the age(s) of your child(ren)?  (You may select more than one option.),Pre-COVID: How many hours per week did you spend on childcare?,"Pre-COVID: How many hours per week did you spend on domestic tasks (eg, cleaning, laundry, cooking, lawn care)? This does not include childcare.&nbsp;","Pre-COVID: How many hours per week did you outsource domestic tasks (eg, cleaning, laundry, cooking, lawn care)? This does not include childcare.&nbsp;",Pre-COVID: How many days per year do you take off for dependent/child care?,"Pre-COVID: Does your institution provide backup dependent care (eg, sick days, school/daycare closure) to avoid cancelling clinics?",The demands of my family and/or spouse/partner interfere with my work-related activities.,I have to put off doing things at work because of the demands on my time at home.,Things I want to do at work do not get done because of the demands of my family and/or spouse/partner.,"My home life interferes with my responsibilities at work such as getting to work on time, accomplishing daily tasks, and working overtime.",Family-related strain interferes with my ability to perform job-related duties.,Domestic responsibilities are shared equally with spouse/partner.,Taking care of children when they are sick at home,Taking days off from work when children are sick,"Handling chores related to childcare (eg, laundry, cooking, cleaning)",Managing children's activities and schedule,Playing or doing activities with children,Does your work/career interfere with your personal life?,In what ways does your work/career interfere with your personal life?,Are you interested in answering questions on burnout?,Why are you not interested in answering questions on burnout?,"In general, how do you feel about your time? Would you say that you feel rushed?","Pre-COVID: Overall, based on your definition of burnout, how would you rate your level of burnout?",I deal very effectively with the problems of my patients.,I feel I treat some patients as if they were impersonal objects.,I feel emotionally drained from my work.,I feel fatigued when I get up in the morning and have to face another day on the job.,I've become more callous towards people since I took this job.,I feel I'm positively influencing other people's lives through my work.,Working with people all day is really a strain for me.,I don't really care what happens to some patients.,I feel exhilarated after working closely with my patients.,"What other factors may have impacted your career advancement, if they were not discussed in this survey?","Please let us know if you have additional comments, suggestions, or concerns. Thank you for your input!",Would you like to participate in future gender equity surveys?,Complete?
393,19,Woman,,White,Separated,,MD,,35,Movement Disorder,,Tenure Track,,Professor,,15,Yes,1,department chair,5,12,60,"NIH grants,Foundational grants,Industry trials",,"150,000",5,"Institutional,Local,Regional",,40,National,,41-60 hours/week,Full time,,,Yes,,Guaranteed base salary (fixed annual salary),,,30,30,5,5,5,5,30,30,0,30,30,,,,100,100,N/A,Very Strongly Agree,N/A,N/A,Very Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Yes - at my past institution,Yes,,,,,Other: {paidpastmisc},9 weeks,,,Other: {unpaidpastmisc},none,Yes: I breastfed/pumped at work,11,0,Agree,Agree,Agree,Agree,Neither Agree or Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,2,Yes,Full-time,None,,,0 hours per week,6-10 hours per week,0 hours per week,,,Strongly Disagree (2),Very Strongly Disagree (1),Very Strongly Disagree (1),Very Strongly Disagree (1),Very Strongly Disagree (1),N/A,,,,,,Sometimes,,Yes,,Sometimes feel rushed,1 Not at all burned out,Every day,A few times per year,A few times per year,Never,Never,Every day,A few times per year,A few times per year,Every day,,"Unfortunately, some of the questions are poorly worded (e.g. awards?) or have unclear parameters (e.g. how many first last author--over last 5 years or ever.  Also wtf is ""reset?""  Also wouldn't it be lovely if when you miss an answer the survey takes you back to the uncompleted item rather than making you scroll.  Honestly, tbh, the survey INCREASED my stress (but only a very tiny bit).",No,Complete
395,19,Woman,,Asian,Married,,MD,,32,"Child Neurology,Neuromuscular",,"Academic Track - Clinical (clinical appointment with academic appointment),Non-Tenure",,Professor,,3,Yes,1,1,2,2,8,"NIH grants,Not-for-profit organizational grants,Industry trials",,"$60,000 ",1,Institutional,,8,"Regional,National,International",,41-60 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Not sure: I do not understand my compensation model",,,5,10,5,5,0,10,50,50,10,40,25,,,,100,100,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Neither,Yes - at my past institution,No,"There were no adjustments in productivity during parental leave,Parental leave instructions were not organized or clear",,,,8 weeks,,,,8 weeks,,Yes: I breastfed/pumped at work,6,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,2,Yes,Full-time,None,,,0 hours per week,6-10 hours per week,1-5 hours per week,,,Neither Agree or Disagree (4),Disagree (3),Disagree (3),Disagree (3),Neither Agree or Disagree (4),Disagree (3),,,,,,Sometimes,"my children are grown now, but it is hard to visit because of my work schedule.",Yes,,Sometimes feel rushed,3 Moderately burned out,Every day,Never,Once per week,Once per month or less,Never,Once per week,Once per month or less,A few times per year,A few times per month,"I like my current institution, but in past institutions, I have felt unsupported when it came to helping my father.  There is time for elder care that is also consuming.",,Yes,Complete
397,19,Woman,,White,Domestic partnership,,PhD,,8,Neurocognitive,,Other: {trackmisc},"Academic Track with both clinical and research responsibilities; non-tenure but ""up or out""",Assistant Professor,,6,No,,,1,3,4,"NIH grants,Foundational grants",,"1,900,000",1,Regional,,10,"Local,Regional,National,International",,41-60 hours/week,Full time,,,No,"Several reasons: salary is below national average for my field despite being located in a high cost of living area; university modifies (lowers) my total compensation to account for increased payment from other sources (such as VA appointment); my institution calculates % effort for grant applications based on university-only portion of salary (does not include separate physicians' group salary or VA salary) - which results in me not being able to ""buy"" time out of clinic because the $$ from grants is not enough; the money from grants is not given to me as a bonus/extra compensation even though it is not used to buy me out of clinic. They do not seem interested in spending a little money to keep existing employees; I feel like I will have to quit and go someplace else in order to get a better salary",Guaranteed base salary (fixed annual salary),,,0,20,0,3,0,3,100,74,0,0,0,,,,100,100,Very Strongly Disagree,Very Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Disagree,Don't Know,No,,,,,,,,,,,,Does not apply,,,,,,,,,,,,2,Yes,Full-time,None,,,0 hours per week,6-10 hours per week,0 hours per week,,,Agree (5),Agree (5),Agree (5),Agree (5),Disagree (3),Agree (5),,,,,,Always,"I usually have enough work that I work 7 days per week. I work extra after my SO goes to bed. When I take time out of clinic, I usually try to catch up on research activities during those days. We have not taken a vacation/staycation for a long time.",Yes,,Sometimes feel rushed,4 Very burned out,A few times per week,A few times per year,Every day,Every day,A few times per month,Once per week,A few times per week,A few times per year,A few times per year,"Being promised protected research time but not getting it. Requirements of my track include research productivity but I have no set aside time to do it besides weekends. No research infrastructure to help support things like grant boilerplate, recruitment of patients in clinic. ",,No,Complete
398,19,Woman,,White,Married,,MD,,6,"Hospice and Palliative Medicine,Movement Disorder",,"Academic Track - Clinical (clinical appointment with academic appointment),Academic Track - Research",,Assistant Professor,,4,Yes,2,no incentivized leadership positions,2,3,0,,,,0,,,5,"Institutional,Local,Regional",,41-60 hours/week,Full time,,,Yes,,Productivity incentive (financial or non-monetary rewards offered for performance),,,35,15,5,5,0,5,60,75,15,0,0,,,,100,100,Strongly Agree,Very Strongly Agree,Agree,Agree,Agree,Don't Know,Strongly Disagree,Don't Know,Don't Know,Yes - at my current institution,No,"I had to take additional unpaid leave after my paid leave was utilized,Other: {parentaluncontentmisc}",no adjustment made to inpatient weeks requirement despite being on parental leave for a portion of the year,Other: {paidcurrentmisc},"6 weeks fully paid, 2 weeks partially paid",,,Other: {unpaidcurrentmisc},"6 weeks fully paid, 2 weeks partially paid",,,Yes: I breastfed/pumped at work,10,0,Agree,Agree,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Very Strongly Agree,Strongly Disagree,3,Yes,Full-time,Children,1,1-2 years old,0 hours per week,1-5 hours per week,1-5 hours per week,0 days,Don't know,N/A,Strongly Disagree (2),Very Strongly Disagree (1),Very Strongly Disagree (1),Very Strongly Disagree (1),Agree (5),Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Sometimes,weekends and evenings on call,Yes,,Always feel rushed,3 Moderately burned out,Every day,A few times per week,A few times per week,Once per week,Once per month or less,Every day,Never,Never,A few times per week,,,No,Complete
399,19,Woman,,White,Married,,MD,,14,"General Neurology Outpatient,Headache",,Academic Track - Clinical (clinical appointment with academic appointment),,Associate Professor,,2,Yes,2,Clinic director,0,,0,,,,0,,,4,"Institutional,Regional",,41-60 hours/week,Part time,,0.8,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Quality/safety incentive (financial rewards offered for achievement of quality/safety measures)",,,0,0,0,10,0,5,80,90,9,20,10,,0,0,100,115,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Yes - at my current institution,No,"I had to take additional unpaid leave after my paid leave was utilized,Parental leave instructions were not organized or clear",,Other: {paidcurrentmisc},Not fully paid ,,,Other: {unpaidcurrentmisc},Took vacation not fully paid,,,Yes: I breastfed/pumped at work,12,0,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,4,No,Full-time,Children,2,"3-5 years old,6-10 years old",>22 hours per week,11-16 hours per week,6-10 hours per week,1-5 days,No,Very Strongly Agree (7),Very Strongly Agree (7),Very Strongly Agree (7),Very Strongly Agree (7),Very Strongly Agree (7),Disagree (3),Other caregiver,Other caregiver,I do more,I do more,I do more,Often,"Work never ends always stressed with inbasket, less time with friends and family",Yes,,Always feel rushed,3 Moderately burned out,Every day,A few times per month,Every day,Every day,Once per week,Every day,Every day,A few times per year,Every day,,,Yes,Complete
409,19,Woman,,White,Married,,MD/PhD,,5,Vascular,,Academic Track - Clinical (clinical appointment with academic appointment),,Assistant Professor,,5,Yes,1,Fellowship Director,0,,4,"NIH grants,Industry trials",,0,0,,,12,"Institutional,Local,Regional",,61-80 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,10,10,10,20,0,5,70,100,20,10,15,,,,100,150,Agree,Agree,Agree,Agree,Agree,Neither,Neither,Agree,Neither,Yes - at my current institution,No,Institution was not supportive of parental leave,"This was as a resident at the same institution, now situation is much improved for residents",4 weeks,,,,Doesn't apply,,,,Yes: I breastfed/pumped at work,6,0,Strongly Disagree,Very Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree or Disagree,Strongly Disagree,Strongly Disagree,Neither Agree or Disagree,Strongly Disagree,3,Yes,Not employed,Children,1,6-10 years old,>22 hours per week,11-16 hours per week,0 hours per week,1-5 days,No,Strongly Agree (6),Strongly Agree (6),Strongly Agree (6),Agree (5),Strongly Agree (6),Very Strongly Disagree (1),Share equally,Share equally,I do more,I do more,Share equally,Sometimes,Just in terms of hours and availability. ,Yes,,Always feel rushed,2 Slightly burned out,Every day,Never,Once per week,A few times per week,Never,Every day,Once per week,Never,Once per week,,,No,Complete
411,19,Man,,White,Married,,MD,,14,Vascular,,Academic Track - Clinical (clinical appointment with academic appointment),,Associate Professor,,3,Yes,1,Stroke Director,0,,0,,,,0,,,15,"Institutional,Local,Regional",,61-80 hours/week,Full time,,,Yes,,Guaranteed base salary (fixed annual salary),,,5,5,5,10,0,2,80,100,24,10,15,,,,100,132,Agree,Agree,Agree,Agree,Very Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,No,,,,,,,,,,,,,,,,,,,,,,,,4,Yes,Full-time,Children,2,11-15 years old,6-10 hours per week,6-10 hours per week,0 hours per week,0 days,Don't know,Agree (5),Strongly Agree (6),Agree (5),Agree (5),Strongly Agree (6),Neither Agree or Disagree (4),Partner does more,Partner does more,Partner does more,Partner does more,Partner does more,Sometimes,It has been very difficult over the past several years (even pre-covid) to feel committed to the demands of work and my leadership position because of the time needed for family/home.,Yes,,Always feel rushed,3 Moderately burned out,A few times per week,Never,A few times per week,A few times per week,A few times per year,Once per month or less,Once per week,Never,A few times per year,,,Yes,Complete
412,19,Man,,Asian,Married,,MD,,,"Epilepsy,Sleep Medicine",,Academic Track - Clinical (clinical appointment with academic appointment),,Professor,,10,Yes,2,1,4,30,5,"NIH grants,Institutional grants,Not-for-profit organizational grants,Foundational grants",,500000,8,"Institutional,Local,Regional,National",,30,"Institutional,Local,Regional,National,International",,41-60 hours/week,Full time,,,Prefer not to answer,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Not sure: I do not understand my compensation model",,,19,35,10,,11,,60,,,,,,,,100,35,Disagree,Disagree,Neither,Neither,Neither,Neither,Neither,Neither,Neither,No,,,,,,,,,,,,,,,,,,,,,,,,2,Yes,Not employed,None,,,0 hours per week,6-10 hours per week,0 hours per week,,,Neither Agree or Disagree (4),Disagree (3),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Neither Agree or Disagree (4),,,,,,Often,I work on stuff often instead of interacting with my wife,No,,,,,,,,,,,,,,,No,Incomplete
413,19,Woman,,White,Single,,MD/PhD,,12,Epilepsy,,Tenure Track,,Assistant Professor,,3,No,,,5,158,5,"NIH grants,Not-for-profit organizational grants",,"500,000",4,National,,15,"National,International",,61-80 hours/week,Full time,,,Yes,,Productivity incentive (financial or non-monetary rewards offered for performance),,,75,69,0,5,0,1,25,25,5,0,0,,,,100,100,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,No,,,,,,,,,,,,Does not apply,,,,,,,,,,,,1,Yes,,,,,0 hours per week,6-10 hours per week,1-5 hours per week,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,Rarely,,No,Survey fatigue,,,,,,,,,,,,,,No,Complete
415,19,Woman,,White,Married,,MD,,11,"Epilepsy,General Neurology Outpatient",,"Academic Track - Clinical (clinical appointment with academic appointment),Academic Track - Teaching",,Assistant Professor,,6,Yes,1,None,0,,0,,,,1,Institutional,,2,"Local,Regional",,41-60 hours/week,Full time,,,No,Feel value to University from RVU and other contributions is not fully reflected in salary,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Operational incentive (examples: financial performance incentive, on-call pay, extra shift pay, medical director pay)",Medical director pay,,0,0,10,20,0,10,90,70,11,0,0,,0,0,100,100,Very Strongly Disagree,Very Strongly Disagree,Disagree,Neither,Disagree,Disagree,Neither,Agree,Neither,Yes - at both my current and past institution,No,"I had to take additional unpaid leave after my paid leave was utilized,There were no adjustments in productivity during parental leave,Colleagues were not supportive of parental leave,Parental leave instructions were not organized or clear,Other: {parentaluncontentmisc}",Compensation for leave was 75% of salary despite using all vacation and sick time,8 weeks,,12 weeks,,4 weeks,,2 weeks,,Yes: I breastfed/pumped at work,2,6,Very Strongly Disagree,Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Very Strongly Disagree,Neither Agree or Disagree,Very Strongly Disagree,5,No,Full-time,Children,3,"3-5 years old,6-10 years old",17-21 hours per week,11-16 hours per week,>22 hours per week,6-10 days,No,Disagree (3),Agree (5),Agree (5),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Disagree (3),I do more,I do more,I do more,I do more,I do more,Often,,Yes,,Sometimes feel rushed,3 Moderately burned out,Every day,A few times per week,Once per week,Once per week,Once per week,Every day,Once per week,Once per week,A few times per week,"Family illness, aging parents, special needs children and medical care/therapies",,Yes,Complete
416,19,Woman,,Black or African American,Married,,MD/PhD,,6,Epilepsy,,"Academic Track - Clinical (clinical appointment with academic appointment),Non-Tenure",,Assistant Professor,,6,Yes,3,,3,,,,,,,,,,,,61-80 hours/week,Full time,,,No,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Not sure: I do not understand my compensation model",,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes - at my past institution,,,,,,,,,,,,Yes: I breastfed/pumped at work,,,,,,,,,,,,,,,,,,,,1-5 hours per week,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,This survey is overwhelming when I'm already overwhelmed - it is way too long and asks for too many specifics that I don't have at my fingertips.,No,Incomplete
417,19,Man,,Asian,Married,,"MD,PhD",,25,"Child Neurology,Epilepsy",,Academic Track - Clinical (clinical appointment with academic appointment),,Professor,,2,Yes,3,Director of Pediatric Epilepsy,2,20,5,"Not-for-profit organizational grants,Foundational grants,Medical societies",,"800,000",12,"Institutional,National",,12,"Institutional,Local,Regional,National",,>80 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Operational incentive (examples: financial performance incentive, on-call pay, extra shift pay, medical director pay)","Financial performance incentive,Other: {opother}",outreach coverage pay,5,5,5,5,5,5,80,80,15,5,5,,,,100,100,Disagree,Disagree,Disagree,Disagree,Very Strongly Agree,Agree,Disagree,Don't Know,Don't Know,No,,,,,,,,,,,,,,,,,,,,,,,,4,Yes,Not employed,Children,2,"16-18 years old,>18 years old",1-5 hours per week,6-10 hours per week,0 hours per week,6-10 days,No,Agree (5),Agree (5),Agree (5),Agree (5),Agree (5),Disagree (3),Partner does more,Partner does more,Partner does more,Partner does more,Share equally,Sometimes,I can't spend as much time with my family as I wish. I take work home every day. ,Yes,,Always feel rushed,1 Not at all burned out,Every day,Never,Never,A few times per month,Never,Every day,Never,Never,Every day,"My division chief is strongly supportive of my goals a director of epilepsy. That is a positive. In my first 10 years, the hospital administration was not supportive and my pay was much lower than national standards. That was a strong negative. That has been corrected. ",,Yes,Complete
418,19,Man,,White,Married,,MD,,4.5,"Child Neurology,Epilepsy",,Academic Track - Clinical (clinical appointment with academic appointment),,Assistant Professor,,4.5,Yes,3,minimal incentives for my leadership positions (reduced 1/2 clinic day based on all my leadership positions),4,3,0,,,,1,Local,,5,"Local,Regional,International",,41-60 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance),Operational incentive (examples: financial performance incentive, on-call pay, extra shift pay, medical director pay)",On-call pay,,15,20,10,15,0,5,70,70,12,5,5,,,,100,115,Agree,Agree,Agree,Agree,Strongly Agree,Don't Know,Neither,Agree,Don't Know,Yes - at my current institution,Yes,,,Other: {paidcurrentmisc},"With third child, was not given leave time (within 1 year of starting appointment).  Policy was change by time of fourth child, took 10 weeks",,,Doesn't apply,,,,,,,,,,,,,,,,6,Yes,Part-time,Children,4,"1-2 years old,3-5 years old,6-10 years old",6-10 hours per week,6-10 hours per week,0 hours per week,1-5 days,No,Disagree (3),Agree (5),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Disagree (3),Neither Agree or Disagree (4),Partner does more,Partner does more,Partner does more,Partner does more,Share equally,Sometimes,"Call schedules, less time with kids / helping at home than I would like at times.  Overall though, I'm happy with the balance.",No,Survey fatigue,,,,,,,,,,,,,,No,Complete
419,19,Woman,,White,Married,,MD,,24,"General Neurology Outpatient,Headache,Neurocognitive",,"Academic Track - Clinical (clinical appointment with academic appointment),Academic Track - Teaching",,Professor,,2,Yes,2,Vice Chair,1,1,0,,,,0,,,10,"Institutional,Local,Regional",,61-80 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,0,0,20,20,0,10,60,80,4,20,30,,0,0,100,140,Strongly Agree,Strongly Agree,Neither,N/A,Agree,Disagree,Disagree,Agree,Agree,Yes - at my past institution,Yes,,,,,Other: {paidpastmisc},In a different country that has mandatory parental leave of at least 14 weeks,,,Doesn't apply,,No: I did not breastfeed/pump at work,,,,,,,,,,,,2,Equal share with partner,Full-time,None,,,0 hours per week,6-10 hours per week,1-5 hours per week,,,Disagree (3),Disagree (3),Disagree (3),Very Strongly Disagree (1),Very Strongly Disagree (1),Strongly Disagree (2),,,,,,Often,Not enough time for activities outside of work,Yes,,Sometimes feel rushed,2 Slightly burned out,Every day,Never,A few times per month,Once per month or less,A few times per year,Once per week,Never,Never,A few times per week,After having kids was a stay-home mother for 13 years,,Yes,Complete
420,19,Woman,,White,Married,,MD,,21,Movement Disorder,,"Academic Track - Clinical (clinical appointment with academic appointment),Non-Tenure",,Professor,,10,Yes,2,service chief at VA,4,2,5,"Institutional grants,Other: {sourceetc}",VA Merit,650000,5,"Institutional,National",,3,Regional,,41-60 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,30,30,10,10,0,0,30,30,2,30,30,,,,100,100,Agree,Agree,N/A,Agree,Strongly Agree,Agree,Agree,Agree,Neither,Yes - at my current institution,Yes,,,6 weeks,,,,Doesn't apply,,,,Yes: I breastfed/pumped at work,3,0,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Very Strongly Agree,Neither Agree or Disagree,4,Equal share with partner,Full-time,Children,2,"16-18 years old,>18 years old",6-10 hours per week,6-10 hours per week,1-5 hours per week,0 days,Don't know,Agree (5),Agree (5),Agree (5),Agree (5),Agree (5),Neither Agree or Disagree (4),Partner does more,Partner does more,Share equally,I do more,Share equally,Sometimes,,Yes,,Always feel rushed,2 Slightly burned out,Once per week,A few times per year,A few times per month,A few times per month,Never,A few times per week,A few times per month,A few times per year,Never,"Personal ambition, participation in competitive sports",,Yes,Complete
421,19,Man,,White,Married,,MD,,39,General Neurology Outpatient,,Academic Track - Teaching,,Associate Professor,,25,Yes,1,residency director,1,0,0,,,,5,Institutional,,1,Regional,,41-60 hours/week,Other: {employstatother},recently retired,,,,,,,5,5,10,10,0,0,85,85,10,0,0,,0,0,100,100,Agree,Don't Know,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,No,,,,,,,,,,,,,,,,,,,,,,,,3,Yes,Part-time,Elderly parent/sibling,1,,0 hours per week,1-5 hours per week,0 hours per week,0 days,Don't know,Disagree (3),Disagree (3),Disagree (3),Disagree (3),Disagree (3),Disagree (3),,,,,,Rarely,,Yes,,Almost never feel rushed,2 Slightly burned out,Every day,A few times per year,A few times per month,Never,A few times per year,A few times per week,Never,A few times per year,Every day,,,Yes,Complete
443,19,Man,,White,Married,,MD,,11,Child Neurology,,Academic Track - Clinical (clinical appointment with academic appointment),,Assistant Professor,,5,Yes,1,residency program director,1,3,0,,,,0,,,0,,,41-60 hours/week,Full time,,,Yes,,"Guaranteed base salary (fixed annual salary),Productivity incentive (financial or non-monetary rewards offered for performance)",,,0,0,0,10,0,0,70,70,27,30,20,,0,0,100,100,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Neither,Strongly Disagree,Don't Know,Don't Know,Yes - at my current institution,Yes,,,6 weeks,,,,Doesn't apply,,,,,,,,,,,,,,,,4,Equal share with partner,Full-time,Children,2,"1-2 years old,3-5 years old",1-5 hours per week,6-10 hours per week,1-5 hours per week,1-5 days,No,Neither Agree or Disagree (4),Neither Agree or Disagree (4),Agree (5),Neither Agree or Disagree (4),Neither Agree or Disagree (4),Disagree (3),I do more,I do more,Share equally,Partner does more,Share equally,Sometimes,,No,Survey fatigue,,,,,,,,,,,,,,No,Complete
233,18,Woman,,White,Single,,"DO,MS",,2,Neurocritical Care,,"Academic Track - Clinical (clinical appointment with academic appointment),Academic Track - Research",,Assistant Professor,,2,No,,,2,4,0,,,,0,,,0,,,41-60 hours/week,Full time,,,No,My compensation is not equal to that of people within my division with similar rank,Not sure: I do not understand my compensation model,,,0,10,0,10,0,5,100,55,26,0,20,,0,0,100,100,Disagree,Disagree,Disagree,Disagree,Neither,Disagree,Agree,Disagree,Disagree,No,,,,,,,,,,,,Does not apply,,,,,,,,,,,,1,Yes,,,,,0 hours per week,11-16 hours per week,1-5 hours per week,,,Disagree (3),Agree (5),Disagree (3),Disagree (3),Disagree (3),Disagree (3),,,,,,Sometimes,,No,Prefer to not answer,,,,,,,,,,,,,,Yes,Complete
